CountryID,Country_Name,WEBNAME,Region,World_Rank,Region_Rank,2013_Score,Change_in_Yearly_Score_from_2012,Property_Rights,Change_in_Property_Rights_from_2012,Freedom_from_Corruption,Change_in_Freedom_from_Corruption_from_2012,Fiscal_Freedom_,Change_in_Fiscal_Freedom_from_2012,Gov't_Spending,Change_in_Gov't_Spending_from_2012,Business_Freedom,Change_in_Business_Freedom_from_2012,Labor_Freedom,Change_in_Labor_Freedom_from_2012,Monetary_Freedom,Change_in_Monetary_Freedom_from_2012,Trade_Freedom,Change_in_Trade_Freedom_from_2012,Investment_Freedom_,Change_in_Investment_Freedom_from_2012,Financial_Freedom,Change_in_Financial_Freedom_from_2012,Tariff_Rate_(%),Income_Tax_Rate_(%),Corporate_Tax_Rate_(%),Tax_Burden_%_of_GDP,Gov't_Expenditure_%_of_GDP_,Country,Population_(Millions),"GDP_(Billions,_PPP)",GDP_Growth_Rate_(%),5_Year_GDP_Growth_Rate_(%),GDP_per_Capita_(PPP),Unemployment_(%),Inflation_(%),FDI_Inflow_(Millions),Public_Debt_(%_of_GDP)
68,Guyana,Guyana,South and Central America / Caribbean,129.0,22.0,53.8,2.5,30.0,0.0,25.0,-2.0,67.9,3.9,61.1,9.1,66.3,0.8,75.4,10.1,75.9,-1.5,71.2,-0.3,35.0,5.0,30.0,0.0,6.9,33.3,40.0,22.3,36.0,Guyana,0.775,5.783,4.21,4.166232922758306,7465.568,11.0,5.701,165.3333333333,61.754
69,Haiti,Haiti,South and Central America / Caribbean,152.0,24.0,48.1,-2.6,10.0,0.0,18.0,-4.0,80.7,0.1,66.3,-19.0,33.4,0.1,63.6,-1.8,74.2,-1.8,74.8,0.0,30.0,0.0,30.0,0.0,5.1,30.0,30.0,11.5,33.529,Haiti,10.013,12.365,5.59,1.376903971449206,1234.953,40.6,7.4,181.0,10.633
70,Honduras,Honduras,South and Central America / Caribbean,96.0,18.0,58.4,-0.4,30.0,0.0,26.0,2.0,85.3,1.6,79.2,-4.2,61.0,0.4,26.8,-3.2,73.9,-0.2,77.1,0.0,65.0,0.0,60.0,0.0,6.5,25.0,25.0,14.8,26.321,Honduras,8.215,35.697,3.615,2.881679295066708,4345.148,5.1,6.762,1014.4137077588,28.119
71,Hong Kong,HongKong,Asia-Pacific,1.0,1.0,89.3,-0.6,90.0,0.0,84.0,0.0,92.9,-0.2,88.9,-2.1,98.9,0.0,86.2,-0.3,82.1,-3.7,90.0,0.0,90.0,0.0,90.0,0.0,0.0,15.0,16.5,14.5,19.2,Hong Kong,7.146,351.119,4.972,3.551369705820817,49137.468,3.4,5.281,83155.5755395684,33.857
72,Hungary,Hungary,Europe,48.0,24.0,67.3,0.2,65.0,-5.0,46.0,-1.0,79.7,1.1,29.7,5.3,79.1,-0.7,64.4,-3.2,77.1,1.0,86.8,-0.3,75.0,5.0,70.0,0.0,1.6,16.0,19.0,37.617,48.4,Hungary,9.986,195.64,1.695,-0.6187333016075658,19591.395,10.7,3.9,4697.5887008569,80.446
73,Iceland,Iceland,Europe,23.0,13.0,72.1,1.2,90.0,0.0,83.0,-2.0,72.7,-0.8,36.2,14.4,91.5,-0.5,58.9,-2.0,75.8,3.3,87.8,-0.4,65.0,0.0,60.0,0.0,1.1,31.8,20.0,36.261,46.1,Iceland,0.326,12.409,3.051,-0.2152030906765967,38060.836,6.7,4.006,1013.1603911896,99.186
74,India,India,Asia-Pacific,119.0,23.0,55.2,0.6,50.0,0.0,31.0,-2.0,78.3,2.2,77.9,3.1,37.3,1.8,73.6,-0.6,65.3,2.4,63.6,-0.5,35.0,0.0,40.0,0.0,8.2,30.9,33.99,7.42584,27.125,India,1206.917,4457.784,7.241,8.108819438071624,3693.529,9.8,8.628,31554.0268670786,68.053
75,Indonesia,Indonesia,Asia-Pacific,108.0,20.0,56.9,0.5,30.0,0.0,30.0,2.0,83.4,-0.1,89.2,-2.4,50.2,-4.4,50.8,-1.3,75.5,0.3,75.0,1.1,35.0,0.0,50.0,10.0,2.5,30.0,25.0,11.6,18.986,Indonesia,241.03,1124.649,6.457,5.9258795977815915,4666.007,6.6,5.357,18906.0,25.03
76,Iran,Iran,Middle East / North Africa,168.0,15.0,43.2,0.9,10.0,0.0,27.0,5.0,80.8,0.2,80.5,3.6,65.3,0.5,55.0,3.5,58.0,-4.0,45.7,0.0,0.0,0.0,10.0,0.0,19.6,35.0,25.0,8.4,25.466,Iran,75.859,990.219,1.978,3.72992817583655,13053.422,15.3,21.3,4150.0,12.697
77,Iraq,Iraq,Middle East / North Africa,,,,,,,18.0,,,,,,47.0,,70.1,,,,,,,,,,,15.0,15.0,,69.815,Iraq,32.847,127.631,9.903,5.123667464947945,3885.623,15.0,6.0,1616.7,86.915
78,Ireland,Ireland,Europe,11.0,3.0,75.7,-1.2,90.0,0.0,75.0,-5.0,73.8,-0.1,28.8,-1.6,83.4,-9.4,76.6,-1.8,82.8,6.1,86.8,-0.3,90.0,0.0,70.0,0.0,1.6,41.0,12.5,27.987,48.7,Ireland,4.581,181.595,0.705,-0.983855621554286,39638.6,15.0,1.139,13102.0149995482,104.951
79,Israel,Israel,Middle East / North Africa,51.0,6.0,66.9,-0.9,70.0,0.0,58.0,-3.0,60.2,-3.9,39.3,-1.7,66.1,1.7,63.7,-1.4,78.6,-0.4,83.0,-0.6,80.0,0.0,70.0,0.0,3.5,48.0,25.0,32.376,45.0,Israel,7.594,235.222,4.707,3.9698384679200505,30975.092,6.9,3.45,11374.057,74.337
80,Italy,Italy,Europe,83.0,36.0,60.6,1.8,50.0,0.0,39.0,0.0,55.5,0.5,25.3,5.9,76.9,-0.5,52.0,9.0,80.2,-1.8,86.8,-0.3,80.0,5.0,60.0,0.0,1.6,43.0,27.5,42.991,49.9,Italy,60.626,1846.95,0.431,-0.5835978331381386,30464.429,10.7,2.902,29059.3656817566,120.106
81,Jamaica,Jamaica,South and Central America / Caribbean,52.0,9.0,66.8,1.7,40.0,0.0,33.0,0.0,77.5,2.0,67.7,9.0,84.3,-0.4,69.3,-0.3,76.1,3.7,75.0,2.9,85.0,0.0,60.0,0.0,7.5,25.0,33.3,22.7,32.8,Jamaica,2.741,24.75,1.528,-0.4858030546509351,9029.301,12.6,7.525,242.2,138.981
82,Japan,Japan,Asia-Pacific,24.0,6.0,71.8,0.2,80.0,0.0,80.0,2.0,69.2,2.1,45.0,-2.0,81.3,-0.5,80.3,-1.1,90.6,1.7,81.8,0.0,60.0,0.0,50.0,0.0,1.6,40.0,25.5,28.8,42.8,Japan,127.819,4440.376,-0.748,-0.19485218332522258,34739.655,4.2,-0.283,-1758.329469846,229.773
83,Jordan,Jordan,Middle East / North Africa,33.0,4.0,70.4,0.5,60.0,5.0,45.0,-2.0,93.6,0.1,68.8,1.8,69.2,-0.3,75.5,-0.2,82.0,0.8,79.6,0.0,70.0,0.0,60.0,0.0,5.2,14.0,14.0,15.9,32.257,Jordan,6.253,36.893,2.46,5.1031418326580535,5899.677,12.3,4.409,1469.014084507,69.777
84,Kazakhstan,Kazakhstan,Asia-Pacific,68.0,11.0,63.0,-0.6,35.0,-5.0,27.0,-2.0,93.2,2.8,84.5,1.1,71.8,-1.1,88.4,-0.3,72.2,0.4,78.2,-1.4,30.0,0.0,50.0,0.0,3.4,10.0,20.0,13.44951,22.764,Kazakhstan,16.674,216.785,7.5,5.565944541602641,13001.396,5.4,8.329,12910.4780469569,10.882
85,Kenya,Kenya,Sub-Saharan Africa,114.0,18.0,55.9,-1.6,30.0,0.0,22.0,1.0,77.5,-0.2,73.5,-1.8,58.0,-3.7,57.1,-6.2,73.8,-5.3,66.7,0.0,50.0,0.0,50.0,0.0,9.2,30.0,30.0,21.3,29.718,Kenya,40.91,71.427,5.0,4.324594886672117,1745.962,40.0,13.998,335.2497218807,48.944
86,Kiribati,Kiribati,Asia-Pacific,163.0,36.0,45.9,-1.0,30.0,0.0,31.0,-1.0,71.2,-1.2,0.0,0.0,59.2,-2.0,78.5,-7.0,78.4,1.1,55.4,0.0,25.0,0.0,30.0,0.0,17.3,35.0,35.0,20.6501,85.891,Kiribati,0.105,0.599,1.8,-0.28531135626980175,5721.562,,2.8,3.8666595149,10.0
87,"Korea, North",NorthKorea,Asia-Pacific,177.0,41.0,1.5,0.5,5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,"Korea, North",24.5,,,,,,,55.0,
88,"Korea, South",SouthKorea,Asia-Pacific,34.0,8.0,70.3,0.4,70.0,0.0,54.0,0.0,73.0,0.2,72.8,5.6,93.6,0.0,48.7,-1.0,77.9,-1.0,72.6,0.0,70.0,0.0,70.0,0.0,8.7,38.5,24.2,25.069,30.1,"Korea, South",49.006,1554.149,3.634,3.5141928425761026,31713.669,3.4,4.026,4660.9,34.136
89,Kuwait,Kuwait,Middle East / North Africa,66.0,7.0,63.1,0.6,50.0,0.0,46.0,1.0,99.9,0.0,61.5,14.3,57.7,-4.1,62.8,-0.7,71.6,0.3,76.8,-4.8,55.0,0.0,50.0,0.0,4.1,0.0,0.0,2.0,35.811,Kuwait,3.682,153.501,8.198,3.0787353487796043,41690.642,,4.747,398.5867561046,7.348
90,Kyrgyz Republic,KyrgyzRepublic,Asia-Pacific,89.0,15.0,59.6,-0.6,20.0,0.0,21.0,1.0,94.8,1.7,56.4,-10.1,73.2,-0.9,88.6,-0.3,66.7,-4.3,75.4,12.2,50.0,-5.0,50.0,0.0,2.3,10.0,10.0,17.86215,38.126,Kyrgyz Republic,5.532,13.125,5.683,4.792160040890825,2372.405,8.6,16.587,693.528,52.437
91,Laos,Laos,Asia-Pacific,144.0,33.0,50.1,0.1,15.0,0.0,22.0,1.0,79.7,-0.1,85.8,-0.8,62.1,0.5,54.7,-1.0,73.0,-3.9,58.7,0.0,30.0,5.0,20.0,0.0,13.2,25.0,35.0,13.27364,21.777,Laos,6.556,17.433,8.262,7.881322320836759,2658.929,2.5,8.694,450.0,57.355
92,Latvia,Latvia,Europe,55.0,25.0,66.5,1.3,50.0,0.0,42.0,-1.0,84.4,0.1,53.6,9.8,75.7,-0.2,64.4,5.3,78.3,-0.8,86.8,-0.3,80.0,0.0,50.0,0.0,1.6,25.0,15.0,26.7,39.337,Latvia,2.23,34.921,5.469,-1.7235660324321889,15662.381,15.4,4.223,1562.1477436641,37.771
93,Lebanon,Lebanon,Middle East / North Africa,91.0,10.0,59.5,-0.6,20.0,-5.0,25.0,0.0,90.8,0.0,74.6,6.4,50.3,-3.6,57.2,-3.4,76.5,-0.4,80.4,0.0,60.0,0.0,60.0,0.0,4.8,20.0,15.0,17.2,29.099,Lebanon,3.958,61.444,1.5,6.723887555656005,15522.766,,4.985,3200.0,136.221
94,Lesotho,Lesotho,Sub-Saharan Africa,155.0,38.0,47.9,1.3,40.0,0.0,35.0,0.0,48.2,-0.9,0.0,0.0,63.7,6.2,62.8,-2.2,75.7,0.2,69.1,0.0,45.0,10.0,40.0,0.0,10.5,35.0,25.0,57.7,62.103,Lesotho,1.941,3.804,4.198,4.6267971249691175,1959.77,,5.623,52.0,39.649
95,Liberia,Liberia,Sub-Saharan Africa,147.0,33.0,49.3,0.7,30.0,0.0,32.0,-1.0,76.6,0.0,77.8,3.0,56.5,0.6,47.2,-3.4,72.0,0.2,61.4,7.6,20.0,0.0,20.0,0.0,11.8,35.0,25.0,22.2,27.2,Liberia,3.876,1.769,6.398,5.651919518537563,456.442,,8.487,508.0,13.918
96,Libya,Libya,Middle East / North Africa,,,,,10.0,,20.0,,,,,,,,,,64.8,,85.0,,10.0,,20.0,,0.0,15.0,20.0,4.8,,Libya,6.479,37.492,-61.026,-14.668794960368203,5786.653,,14.134,0.0,
97,Liechtenstein,Liechtenstein,Europe,,,,,,,,,,,,,70.0,,,,,,90.0,,,,80.0,,0.0,,12.5,,,Liechtenstein,0.036,4.5,-0.5,,124485.0,2.2,0.7,,
98,Lithuania,Lithuania,Europe,22.0,12.0,72.1,0.6,60.0,0.0,48.0,-2.0,92.8,-0.8,53.6,11.9,77.6,-1.6,64.1,-0.5,78.3,-1.0,86.8,-0.3,80.0,0.0,80.0,0.0,1.6,15.0,15.0,16.5,39.32,Lithuania,3.267,61.605,5.874,0.6607301517114195,18856.187,15.4,4.124,1217.1415904236,38.964
99,Luxembourg,Luxembourg,Europe,15.0,6.0,74.2,-0.3,90.0,0.0,85.0,0.0,65.0,1.4,47.1,0.5,74.8,-1.1,39.0,-1.9,79.3,-2.0,86.8,-0.3,95.0,0.0,80.0,0.0,1.6,41.0,21.84,36.67,42.0,Luxembourg,0.514,41.221,1.004,1.0812193152327954,80119.084,5.2,3.41,17530.1485358411,20.846
100,Macau,Macau,Asia-Pacific,26.0,7.0,71.7,-0.1,60.0,0.0,51.0,1.0,73.5,-2.3,91.5,3.4,60.0,0.0,55.0,0.0,81.3,-2.9,90.0,0.0,85.0,0.0,70.0,0.0,0.0,12.0,39.0,31.4,16.8,Macau,0.57,28.7,26.4,,48923.0,2.9,5.8,4365.0640230176,0.0
101,Macedonia,Macedonia,Europe,43.0,21.0,68.2,-0.3,35.0,0.0,39.0,-2.0,91.4,0.2,69.1,2.4,80.3,-0.6,78.4,-1.9,84.0,-2.1,84.6,1.0,60.0,0.0,60.0,0.0,2.7,10.0,10.0,25.7,32.116,Macedonia,2.059,21.345,3.031,2.986378965590908,10366.766,31.4,3.9,421.9099054014,28.105
102,Madagascar,Madagascar,Sub-Saharan Africa,73.0,5.0,62.0,-0.4,40.0,0.0,30.0,4.0,90.0,1.7,94.6,1.0,63.5,-7.6,47.4,-3.4,74.9,-1.1,74.6,1.1,55.0,0.0,50.0,0.0,7.7,21.0,21.0,10.8,13.459,Madagascar,21.851,20.4,0.539,1.9769991317737823,933.598,,10.556,907.416,5.678
103,Malawi,Malawi,Sub-Saharan Africa,118.0,20.0,55.3,-1.1,40.0,-5.0,30.0,-4.0,78.4,-0.9,60.0,-2.2,41.1,-0.9,58.8,0.6,72.5,-0.1,71.8,0.9,50.0,0.0,50.0,0.0,6.6,30.0,30.0,19.1,36.498,Malawi,16.166,13.901,5.482,7.759601295969176,859.851,,7.62,56.3268696291,42.455
104,Malaysia,Malaysia,Asia-Pacific,56.0,9.0,66.1,-0.3,55.0,5.0,43.0,-1.0,85.1,0.6,73.5,1.0,79.9,1.8,72.3,-7.0,79.8,-1.8,77.0,-1.8,45.0,0.0,50.0,0.0,4.0,26.0,25.0,13.77483,29.723,Malaysia,28.731,447.279,5.137,4.348082585681845,15567.932,3.1,3.2,11966.0130718954,52.556
105,Maldives,Maldives,Asia-Pacific,149.0,34.0,49.0,-0.2,25.0,0.0,25.0,2.0,98.8,0.8,14.5,14.5,88.7,-1.0,64.0,-7.9,70.4,-4.9,43.7,0.0,30.0,-5.0,30.0,0.0,20.6,0.0,0.0,11.03291,53.4,Maldives,0.325,2.841,7.42,6.058549761756793,8731.249,14.5,12.125,281.5540526961,69.1
106,Mali,Mali,Sub-Saharan Africa,111.0,17.0,56.4,0.6,30.0,0.0,28.0,1.0,69.6,9.5,83.9,4.0,50.1,-0.7,64.6,-1.9,79.9,-0.8,73.2,0.0,45.0,-5.0,40.0,0.0,8.4,40.0,35.0,14.6,23.192,Mali,15.85,17.872,2.681,4.441959278336527,1127.518,,3.051,177.8047157456,30.639
107,Malta,Malta,Europe,47.0,23.0,67.5,0.5,75.0,5.0,56.0,0.0,61.2,-6.6,44.1,0.3,61.1,-8.9,65.4,5.4,80.4,-0.1,86.8,-0.3,85.0,10.0,60.0,0.0,1.6,35.0,35.0,37.8,43.174,Malta,0.423,10.757,2.064,1.9857376969406593,25428.08,6.4,2.433,538.5143635618,70.937
108,Mauritania,Mauritania,Sub-Saharan Africa,134.0,28.0,52.3,-0.7,25.0,0.0,24.0,1.0,80.3,-0.2,74.7,2.8,43.3,-8.0,51.1,-2.1,75.1,-0.4,64.8,-5.1,45.0,5.0,40.0,0.0,10.1,33.0,25.0,16.0,29.066,Mauritania,3.256,7.093,3.633,2.3825744005032234,2178.628,35.0,5.7,45.1838729644,92.401
109,Mauritius,Mauritius,Sub-Saharan Africa,8.0,1.0,76.9,-0.1,70.0,5.0,51.0,-3.0,92.1,0.2,81.9,-1.5,78.2,-0.5,72.3,1.9,75.4,-2.9,87.9,0.0,90.0,0.0,70.0,0.0,1.1,15.0,15.0,18.5,24.595,Mauritius,1.289,19.276,4.111,4.524906385169869,14954.0,7.8,6.537,273.3923221626,50.626
110,Mexico,Mexico,North America,50.0,3.0,67.0,1.7,50.0,0.0,30.0,-1.0,81.1,0.4,79.4,1.1,81.4,-0.6,59.7,-1.6,77.7,1.2,80.6,7.7,70.0,10.0,60.0,0.0,2.2,30.0,30.0,9.6,26.211,Mexico,113.735,1661.64,3.967,1.4452377869717425,14609.77,5.3,3.404,19554.3810283447,43.813
111,Micronesia,Micronesia,Asia-Pacific,143.0,32.0,50.1,-0.6,30.0,0.0,30.0,0.0,97.5,-0.1,0.0,-3.9,54.1,-2.9,82.5,-1.2,76.1,2.7,81.0,0.0,20.0,0.0,30.0,0.0,4.5,10.0,3.0,11.88339,66.9,Micronesia,0.11,0.24,1.4,,2237.0,,7.9,7.8356790123,
112,Moldova,Moldova,Europe,115.0,39.0,55.5,1.1,40.0,0.0,29.0,0.0,87.2,0.7,50.1,11.4,69.7,-0.3,40.9,-0.8,73.4,-1.0,80.0,1.0,35.0,0.0,50.0,0.0,2.5,18.0,0.0,31.0,40.8,Moldova,3.557,11.998,6.414,3.5318720717542718,3373.298,6.7,7.65,274.0,23.387
113,Mongolia,Mongolia,Asia-Pacific,75.0,12.0,61.7,0.2,30.0,0.0,27.0,0.0,82.5,-6.0,62.6,-0.2,70.4,2.7,79.2,4.7,75.6,1.3,79.8,0.0,50.0,0.0,60.0,0.0,5.1,10.0,25.0,31.94765,35.3,Mongolia,2.796,13.264,17.262,8.13402405145196,4743.748,9.9,9.481,4714.5908588743,41.3
114,Montenegro,Montenegro,Europe,70.0,33.0,62.6,0.1,40.0,0.0,40.0,3.0,92.4,1.1,41.5,9.8,72.7,3.5,71.4,-14.7,79.9,-1.3,83.0,-0.6,55.0,0.0,50.0,0.0,3.5,9.0,9.0,24.4,44.157,Montenegro,0.62,7.157,2.45,3.2200017402754577,11545.465,11.5,3.083,558.0529486137,45.827
115,Morocco,Morocco,Middle East / North Africa,90.0,9.0,59.6,-0.6,40.0,0.0,34.0,0.0,71.4,1.7,64.3,-10.5,76.4,-0.8,30.1,2.5,78.9,1.0,70.8,-4.9,70.0,5.0,60.0,0.0,7.1,38.0,30.0,22.8,34.498,Morocco,32.187,162.617,4.274,4.2382478371078225,5052.25,8.9,0.907,2519.1134097334,54.394
116,Mozambique,Mozambique,Sub-Saharan Africa,123.0,22.0,55.0,-2.1,30.0,0.0,27.0,0.0,76.2,-0.9,64.5,-4.8,63.9,-2.9,37.9,-1.8,74.7,-0.1,75.4,-5.7,50.0,-5.0,50.0,0.0,4.8,32.0,32.0,18.1,34.383,Mozambique,22.017,23.886,7.145,6.872386630137428,1084.899,,10.351,2093.46565884,33.202
117,Namibia,Namibia,Sub-Saharan Africa,84.0,9.0,60.3,-1.6,30.0,0.0,44.0,0.0,66.4,0.7,71.5,-1.5,68.4,-2.4,76.7,-8.3,74.9,0.5,81.5,-5.0,50.0,0.0,40.0,0.0,1.8,37.0,34.0,28.9,30.8,Namibia,2.138,15.743,3.614,3.6781412483030795,7363.177,51.2,5.75,899.7222195443,21.85
118,Nepal,Nepal,Asia-Pacific,141.0,31.0,50.4,0.2,30.0,0.0,22.0,0.0,85.8,-0.2,89.2,1.1,57.2,3.6,44.3,-1.1,75.1,0.2,60.8,-0.7,10.0,0.0,30.0,0.0,12.1,25.0,25.0,13.2,18.946,Nepal,28.46,37.795,3.484,4.3885000329374035,1327.999,46.0,9.613,95.486742043,34.074
119,Netherlands,Netherlands,Europe,17.0,8.0,73.5,0.2,90.0,0.0,89.0,1.0,52.1,0.9,24.7,3.8,83.0,1.1,58.6,-1.4,81.1,-2.5,86.8,-0.3,90.0,0.0,80.0,0.0,1.6,52.0,25.0,38.2,50.1,Netherlands,16.69,704.034,1.266,0.9991014137313625,42183.002,5.3,2.477,17129.3728409478,66.231
120,New Zealand,NewZealand,Asia-Pacific,4.0,4.0,81.4,-0.7,95.0,0.0,95.0,2.0,71.5,-0.1,33.2,-11.8,99.9,0.0,89.5,-0.4,83.3,-1.9,86.8,0.0,80.0,5.0,80.0,0.0,1.6,33.0,28.0,31.296,47.2,New Zealand,4.416,122.193,1.441,0.6565612166789858,27668.367,6.6,4.028,3369.1749970376,37.044
121,Nicaragua,Nicaragua,South and Central America / Caribbean,110.0,21.0,56.6,-1.3,15.0,0.0,25.0,0.0,78.7,1.6,65.1,-17.9,51.2,0.0,62.2,-1.2,73.2,-0.8,85.4,0.5,60.0,5.0,50.0,0.0,2.3,30.0,30.0,18.3,34.129,Nicaragua,5.889,18.878,4.654,2.7887217975849588,3205.615,8.0,8.085,967.9,72.026
122,Niger,Niger,Sub-Saharan Africa,128.0,26.0,53.9,-0.4,30.0,0.0,25.0,-1.0,77.0,0.1,80.1,-0.4,35.2,-0.7,39.3,-1.5,85.4,-1.0,71.7,0.0,55.0,0.0,40.0,0.0,9.1,35.0,30.0,13.3,25.785,Niger,15.085,11.632,2.29,4.345700683383891,771.08,,2.944,1013.63522695,18.939
123,Nigeria,Nigeria,Sub-Saharan Africa,120.0,21.0,55.1,-1.2,30.0,0.0,24.0,0.0,82.6,-1.7,74.6,2.3,55.7,0.1,67.2,-13.4,73.3,1.3,63.9,0.0,40.0,0.0,40.0,0.0,10.6,24.0,30.0,16.3,29.069,Nigeria,160.342,413.402,7.19,7.014409484970852,2578.249,21.0,10.841,8915.0,17.856
124,Norway,Norway,Europe,31.0,16.0,70.5,1.7,90.0,0.0,90.0,4.0,51.0,-1.5,40.3,5.0,92.6,4.2,44.7,-1.6,76.9,1.8,89.3,0.0,70.0,5.0,60.0,0.0,0.4,47.8,28.0,42.815,44.6,Norway,4.973,265.911,1.688,0.657659840031255,53470.697,3.0,1.301,3568.8477878033,49.608
125,Oman,Oman,Middle East / North Africa,45.0,5.0,68.1,0.2,50.0,0.0,48.0,-5.0,98.5,0.1,69.1,15.5,68.1,-0.1,80.9,-4.2,72.7,0.6,78.7,-5.0,55.0,0.0,60.0,0.0,3.2,0.0,12.0,3.1,32.096,Oman,3.083,81.767,5.482,5.6837636225505195,26519.429,,4.032,788.0364109233,5.055
126,Pakistan,Pakistan,Asia-Pacific,121.0,24.0,55.1,0.4,30.0,0.0,25.0,2.0,80.5,-0.1,89.0,0.9,70.7,0.7,47.9,0.1,67.0,0.7,66.0,0.0,35.0,0.0,40.0,0.0,9.5,25.0,35.0,10.12462,19.124,Pakistan,175.31,488.58,2.392,3.6597269874182103,2786.946,5.6,13.661,1327.0,60.124
127,Panama,Panama,South and Central America / Caribbean,71.0,13.0,62.5,-2.7,30.0,-10.0,33.0,-3.0,86.2,1.6,77.8,-10.4,72.5,-1.9,40.1,-1.4,75.9,-1.9,74.8,0.0,65.0,0.0,70.0,0.0,7.6,25.0,25.0,11.4,27.193,Panama,3.59,50.612,10.579,8.812390865735464,14096.703,4.5,5.876,2789.8,37.828
128,Papua New Guinea,PapuaNewGuinea,Asia-Pacific,130.0,26.0,53.6,-0.2,20.0,0.0,22.0,1.0,67.4,-0.9,72.3,-0.3,58.3,-0.7,73.4,-0.6,72.4,-0.8,85.0,0.2,35.0,0.0,30.0,0.0,2.5,42.0,30.0,24.3782,30.412,Papua New Guinea,6.66,16.863,8.909,7.2706275687460575,2532.198,1.9,8.448,-309.197040886,25.2
129,Paraguay,Paraguay,South and Central America / Caribbean,80.0,15.0,61.1,-0.7,30.0,0.0,22.0,0.0,95.9,-1.0,85.4,-3.1,59.1,-0.7,25.6,-1.6,79.8,-1.6,82.7,0.0,70.0,0.0,60.0,0.0,3.7,10.0,10.0,14.5,22.062,Paraguay,6.53,35.346,3.8,5.343677152971282,5412.699,6.6,6.578,303.0,13.658
130,Peru,Peru,South and Central America / Caribbean,44.0,7.0,68.2,-0.5,40.0,0.0,34.0,-1.0,79.9,0.2,89.1,-1.8,72.3,0.3,67.1,-1.4,84.3,-1.2,85.0,0.0,70.0,0.0,60.0,0.0,2.5,30.0,30.0,14.5,19.071,Peru,30.009,301.967,6.912,7.00546378934499,10062.44,7.9,3.37,8232.6369788803,21.635
131,Philippines,Philippines,Asia-Pacific,97.0,17.0,58.2,1.1,30.0,0.0,26.0,2.0,79.3,0.2,90.2,0.5,53.1,-1.2,51.0,-0.7,76.6,-0.5,75.5,0.0,50.0,10.0,50.0,0.0,4.8,32.0,30.0,12.14689,18.112,Philippines,95.856,390.408,3.718,4.628651079217061,4072.879,7.0,4.761,1262.0,40.471
132,Poland,Poland,Europe,57.0,26.0,66.0,1.8,60.0,0.0,55.0,2.0,76.0,1.6,43.0,2.7,64.0,2.6,62.9,1.6,77.7,-1.4,86.8,-0.3,65.0,0.0,70.0,10.0,1.6,32.0,19.0,31.8,43.6,Poland,37.949,771.658,4.35,4.3485998674335224,20334.191,10.1,4.268,15138.8021668326,55.388
133,Portugal,Portugal,Europe,67.0,31.0,63.1,0.1,70.0,0.0,61.0,1.0,61.6,2.6,28.3,2.8,82.8,-0.2,31.0,-1.5,79.4,-3.2,86.8,-0.3,70.0,0.0,60.0,0.0,1.6,46.5,26.5,31.283,48.9,Portugal,10.658,248.981,-1.466,-0.14489724220319022,23361.25,15.9,3.558,10343.9581291574,106.785
134,Qatar,Qatar,Middle East / North Africa,27.0,2.0,71.3,0.0,70.0,0.0,72.0,-5.0,99.8,0.1,81.2,7.6,69.4,-0.3,63.4,-4.5,80.3,3.2,82.5,0.0,45.0,0.0,50.0,0.0,3.8,0.0,0.0,4.9,25.052,Qatar,1.768,182.004,18.819,16.586669412629472,102943.321,0.4,2.0,-86.8131868132,31.477
135,Romania,Romania,Europe,59.0,28.0,65.1,0.7,40.0,0.0,36.0,-1.0,87.9,0.5,62.2,7.1,70.4,-0.1,63.5,0.9,74.7,0.4,86.8,-0.3,80.0,0.0,50.0,0.0,1.6,16.0,16.0,26.5,35.503,Romania,21.412,267.151,2.454,1.4456439896429307,12476.463,5.1,5.812,2670.4478317381,32.957
136,Russia,Russia,Europe,139.0,41.0,51.1,0.6,25.0,0.0,24.0,3.0,86.9,4.4,54.4,5.8,69.2,4.1,52.6,-10.9,66.7,0.4,77.4,9.2,25.0,0.0,30.0,-10.0,3.8,13.0,20.0,27.2,39.0,Russia,142.411,2383.402,4.3,2.7581934796368612,16736.048,6.6,8.443,52878.0,9.601
137,Rwanda,Rwanda,Sub-Saharan Africa,63.0,3.0,64.1,-0.8,30.0,-5.0,50.0,10.0,80.4,3.2,75.9,-2.6,65.6,-8.0,80.3,-11.1,75.5,0.3,78.0,0.0,65.0,5.0,40.0,0.0,6.0,30.0,30.0,12.6,28.34,Rwanda,10.208,13.684,8.8,7.401527649237538,1340.532,,5.67,106.0,23.426
138,Saint Lucia,SaintLucia,South and Central America / Caribbean,32.0,2.0,70.4,-0.9,70.0,0.0,70.0,0.0,76.9,2.8,63.6,-4.1,85.3,0.6,76.4,-7.1,84.7,-1.1,71.9,0.0,65.0,0.0,40.0,0.0,9.0,30.0,30.0,22.5,34.831,St. Lucia,0.167,2.101,0.239,1.9061327969467579,12607.143,,2.769,75.7950575555,71.947
