CountryID,Country_Name,WEBNAME,Region,World_Rank,Region_Rank,2015_Score,Change_in_Yearly_Score_from_2014,Property_Rights,Change_in_Property_Rights_from_2014,Freedom_from_Corruption,Change_in_Freedom_from_Corruption_from_2014,Fiscal_Freedom_,Change_in_Fiscal_Freedom_from_2014,Gov't_Spending,Change_in_Gov't_Spending_from_2014,Business_Freedom,Change_in_Business_Freedom_from_2014,Labor_Freedom,Change_in_Labor_Freedom_from_2014,Monetary_Freedom,Change_in_Monetary_Freedom_from_2014,Trade_Freedom,Change_in_Trade_Freedom_from_2014,Investment_Freedom_,Change_in_Investment_Freedom_from_2014,Financial_Freedom,Change_in_Financial_Freedom_from_2014,Tariff_Rate_(%),Income_Tax_Rate_(%),Corporate_Tax_Rate_(%),Tax_Burden_%_of_GDP,Gov't_Expenditure_%_of_GDP_,Country,Population_(Millions),"GDP_(Billions,_PPP)",GDP_Growth_Rate_(%),5_Year_GDP_Growth_Rate_(%),GDP_per_Capita_(PPP),Unemployment_(%),Inflation_(%),FDI_Inflow_(Millions),Public_Debt_(%_of_GDP)
1.0,Afghanistan,Afghanistan,Asia-Pacific,,,,,,,8.0,-2.0,91.7,0.5,81.2,-3.0,61.4,-1.7000000000000028,67.5,-7.5,72.6,-1.7000000000000028,,,55.0,-10.0,,,,20.0,20.0,5.5,25.027,Afghanistan,30.552,35.146,3.596,10.45204303538554,1150.36,8.5,7.386,69.29,
2.0,Albania,Albania,Europe,63.0,29.0,65.65003359745437,-1.2000000000000028,30.0,0.0,31.0,0.6000000000000014,87.2,-5.5,76.1,0.5,70.6,-7.5,52.9,3.1999999999999957,80.8,0.7999999999999972,87.8,0.29999999999999716,70.0,-5.0,70.0,0.0,1.1,23.0,15.0,22.9,28.214,Albania,2.788,26.499,0.7,2.4318557671011654,9506.116,16.1,1.935,1225.4938752309,70.497
3.0,Algeria,Algeria,Middle East / North Africa,157.0,14.0,48.88185778143786,-1.8999999999999986,30.0,0.0,36.0,7.300000000000001,80.0,-0.5,38.7,-12.299999999999997,66.6,0.29999999999999716,50.5,2.200000000000003,71.2,3.4000000000000057,60.8,0.0,25.0,-20.0,30.0,0.0,12.1,35.0,25.0,12.2,45.2,Algeria,37.9,285.541,2.704,2.814111997297508,7534.061,9.8,3.255,1691.0,9.214
4.0,Angola,Angola,Sub-Saharan Africa,158.0,39.0,47.885803839145936,0.19999999999999574,15.0,0.0,23.0,5.300000000000001,84.5,-3.200000000000003,50.1,-5.199999999999996,47.4,-0.10000000000000142,43.2,3.1000000000000014,65.4,1.8000000000000043,70.2,0.10000000000000853,40.0,0.0,40.0,0.0,7.4,17.0,35.0,5.6,40.776,Angola,20.82,130.066,4.059,3.7934987678988286,6247.275,8.4,8.782,-4284.8171122793,26.638
5.0,Argentina,Argentina,South and Central America / Caribbean,169.0,27.0,44.1389217008804,-0.5,15.0,0.0,34.0,4.5,66.8,3.299999999999997,41.2,-8.699999999999996,52.8,-1.1000000000000014,43.3,-1.6000000000000014,59.6,-0.3999999999999986,68.8,-0.10000000000000853,30.0,0.0,30.0,0.0,5.6,35.0,35.0,29.5,44.288,Argentina,41.492,777.945,4.25,4.949380024800698,18749.339,7.3,10.619,9082.0,46.914
6.0,Armenia,Armenia,Europe,52.0,23.0,67.12509156678911,-1.8000000000000114,20.0,-10.0,36.0,9.3,84.4,-2.0999999999999943,82.8,1.5,82.7,-0.3999999999999915,64.3,-14.200000000000003,70.6,-6.400000000000006,85.4,-0.09999999999999432,75.0,5.0,70.0,0.0,2.3,26.0,20.0,22.0,23.922,Armenia,3.287,20.352,3.19,0.30909586416276724,6190.749,16.0,5.788,369.97290353,41.898
7.0,Australia,Australia,Asia-Pacific,4.0,4.0,81.38728705367336,-0.5999999999999943,90.0,0.0,81.0,-6.700000000000003,63.7,-0.5,61.8,-0.8000000000000043,94.1,-0.5,81.6,2.3999999999999915,85.3,4.799999999999997,86.4,0.0,80.0,-5.0,90.0,0.0,1.8,45.0,30.0,26.5,35.7,Australia,23.207,999.595,2.431,2.4761401826640883,43073.06,5.6,2.45,49826.2279888786,28.79
8.0,Austria,Austria,Europe,30.0,16.0,71.18560722056027,-1.2000000000000028,90.0,0.0,69.0,-6.5,50.1,-0.8999999999999986,19.8,-3.6999999999999993,78.0,1.7000000000000028,76.7,-3.799999999999997,80.3,0.7999999999999972,88.0,0.20000000000000284,90.0,0.0,70.0,0.0,1.0,50.0,25.0,43.2,51.7,Austria,8.484,361.402,0.35,0.37430185283522377,42596.552,4.8,2.117,11082.6531980631,74.193
9.0,Azerbaijan,Azerbaijan,Asia-Pacific,85.0,17.0,61.02980785380421,-0.29999999999999716,20.0,0.0,28.0,5.300000000000001,88.1,0.0,59.7,-5.099999999999994,74.5,1.0,79.1,1.1999999999999886,79.8,1.0,76.0,-1.2000000000000028,55.0,-5.0,50.0,0.0,4.5,25.0,20.0,12.7,36.655,Azerbaijan,9.309,102.811,5.803,4.415575393987825,11044.246,5.5,2.431,2632.0,13.754
10.0,Bahamas,Bahamas,South and Central America / Caribbean,41.0,4.0,68.71172155559199,-1.0999999999999943,70.0,0.0,71.0,4.400000000000006,97.8,0.5,83.2,-0.8999999999999915,68.9,-1.7999999999999972,75.3,-6.200000000000003,78.8,3.700000000000003,52.2,0.0,30.0,0.0,60.0,-10.0,18.9,0.0,0.0,15.0,23.685,The Bahamas,0.356,11.411,1.875,0.40716117604260305,32036.091,13.6,0.277,1110.8,56.312
11.0,Bahrain,Bahrain,Middle East / North Africa,18.0,1.0,73.44074755841021,-1.6999999999999886,60.0,0.0,48.0,-1.3999999999999986,99.9,0.0,73.1,1.6999999999999886,72.5,-3.799999999999997,83.1,1.0999999999999943,74.2,-4.200000000000003,78.6,0.0,65.0,-10.0,80.0,0.0,5.7,0.0,0.0,3.4,29.94,Bahrain,1.174,40.61,4.874,3.446065121589048,34584.439,7.4,3.305,988.829787234,43.87
12.0,Bangladesh,Bangladesh,Asia-Pacific,131.0,27.0,53.92615273600198,-0.20000000000000284,20.0,0.0,27.0,3.6999999999999993,72.7,0.20000000000000284,92.0,-0.29999999999999716,62.2,-8.599999999999994,63.7,11.800000000000004,67.7,1.7999999999999972,59.0,0.0,45.0,-10.0,30.0,0.0,13.0,25.0,45.0,9.0,16.347,Bangladesh,156.298,325.075,5.757,6.131133407550404,2079.835,4.3,7.539,1599.13,39.743
13.0,Barbados,Barbados,South and Central America / Caribbean,46.0,7.0,67.86640096550602,-0.3999999999999915,80.0,0.0,75.0,-2.9000000000000057,73.8,-0.20000000000000284,42.1,-7.699999999999996,71.6,-1.2000000000000028,69.2,-9.200000000000003,78.2,3.6000000000000085,63.8,3.1999999999999957,65.0,10.0,60.0,0.0,13.1,35.0,25.0,27.8,43.924,Barbados,0.279,7.017,-0.7,-0.7677750063539324,25180.866,12.2,2.305,376.39968,92.017
14.0,Belarus,Belarus,Europe,153.0,42.0,49.774208070104144,-0.30000000000000426,20.0,0.0,29.0,4.399999999999999,86.4,-2.799999999999997,54.7,-6.5,72.0,-1.4000000000000057,80.1,2.3999999999999915,44.5,10.600000000000001,81.0,-0.4000000000000057,20.0,-10.0,10.0,0.0,2.0,12.0,18.0,29.8,38.853,Belarus,9.464,149.088,0.9,3.170480851765345,15753.213,5.9,18.303,2232.7,36.714
15.0,Belgium,Belgium,Europe,40.0,18.0,68.78363554813522,-1.1000000000000085,80.0,0.0,75.0,0.7999999999999972,43.6,-1.1999999999999957,10.2,-4.600000000000001,90.7,0.7999999999999972,63.7,-9.0,81.7,2.200000000000003,88.0,0.20000000000000284,85.0,0.0,70.0,0.0,1.0,50.0,33.0,45.3,54.7,Belgium,11.162,422.809,0.249,0.26464528528657993,37880.508,8.6,1.196,-2405.8664903427,99.75
16.0,Belize,Belize,South and Central America / Caribbean,117.0,20.0,56.797999979225224,0.09999999999999432,30.0,0.0,6.7,0.0,82.4,0.30000000000001137,78.3,4.099999999999994,59.1,-12.499999999999993,61.8,-5.400000000000006,79.3,1.7000000000000028,70.4,2.6000000000000085,50.0,10.0,50.0,0.0,9.8,25.0,25.0,22.5,26.899,Belize,0.349,3.038,1.6,2.2091930364309897,8715.599,8.2,0.509,89.2855,75.53
17.0,Benin,Benin,Sub-Saharan Africa,99.0,11.0,58.7838717199297,1.6999999999999957,30.0,0.0,36.0,6.5,68.3,0.0,86.7,0.6000000000000085,55.2,4.200000000000003,53.2,2.700000000000003,79.9,4.5,58.4,-1.6000000000000014,70.0,0.0,50.0,0.0,15.8,45.0,30.0,15.5,21.028,Benin,10.321,16.748,5.645,3.9059500016424664,1622.611,1.0,0.969,320.0572726905,29.837
18.0,Bhutan,Bhutan,Asia-Pacific,115.0,24.0,57.407578346456546,0.6999999999999957,60.0,0.0,63.0,4.200000000000003,82.6,-0.30000000000001137,60.1,2.8999999999999986,61.9,2.5,81.1,-2.5,66.0,0.20000000000000284,49.4,0.0,20.0,0.0,30.0,0.0,17.8,25.0,30.0,14.8,36.475,Bhutan,0.745,4.745,4.952,7.296551788757966,6369.706,2.1,8.652,21.28,110.659
19.0,Bolivia,Bolivia,South and Central America / Caribbean,163.0,26.0,46.82191105168319,-1.6000000000000014,10.0,0.0,34.0,5.899999999999999,86.8,-0.29999999999999716,60.9,-1.6000000000000014,53.7,0.30000000000000426,25.5,-4.399999999999999,69.7,-0.29999999999999716,77.6,0.0,10.0,-5.0,40.0,-10.0,3.7,13.0,25.0,22.9,36.104,Bolivia,11.037,59.195,6.8,4.92040068892603,5363.545,3.2,5.735,1749.6126143979,33.096
20.0,Bosnia and Herzegovina,BosniaHerzegovina,Europe,97.0,38.0,59.0356152820774,0.6000000000000014,20.0,0.0,42.0,8.100000000000001,82.9,0.0,27.3,-0.09999999999999787,53.5,-2.0,63.4,1.0,84.0,3.9000000000000057,87.2,0.29999999999999716,70.0,-5.0,60.0,0.0,1.4,10.0,10.0,38.8,49.234,Bosnia and Herzegovina,3.878,32.109,1.2,-0.19714805585149264,8280.403,28.6,-0.092,331.7159752701,42.747
21.0,Botswana,Botswana,Sub-Saharan Africa,36.0,2.0,69.82451916393937,-2.200000000000003,70.0,0.0,64.0,2.799999999999997,79.5,-1.5,61.9,-7.899999999999999,66.8,-1.7000000000000028,70.0,0.29999999999999716,73.9,1.5,72.2,-10.5,70.0,-5.0,70.0,0.0,6.4,25.0,22.0,30.7,35.658,Botswana,2.079,34.05,3.938,2.831067988769398,16376.7,18.4,5.763,188.2490190941,15.872
22.0,Brazil,Brazil,South and Central America / Caribbean,118.0,21.0,56.607279028600296,-0.29999999999999716,50.0,0.0,42.0,4.100000000000001,68.4,-0.3999999999999915,50.9,-3.200000000000003,53.6,-0.19999999999999574,52.1,2.3000000000000043,69.4,-0.5,69.6,0.29999999999999716,50.0,-5.0,60.0,0.0,7.7,27.5,34.0,35.3,40.448,Brazil,198.292,2423.306,2.284,2.616688071600759,12220.904,6.6,6.204,64045.33153137,66.335
23.0,Bulgaria,Bulgaria,Europe,55.0,26.0,66.77403210618756,1.0999999999999943,30.0,0.0,41.0,5.799999999999997,91.0,-0.20000000000000284,64.5,0.0,68.5,-5.0,76.6,-3.6000000000000085,83.2,3.6000000000000085,88.0,0.20000000000000284,65.0,10.0,60.0,0.0,1.0,10.0,10.0,26.5,34.415,Bulgaria,7.238,104.95,0.862,-0.3938796921029497,14499.124,13.1,0.383,1450.3915182435,17.625
24.0,Burkina Faso,BurkinaFaso,Sub-Saharan Africa,102.0,13.0,58.576294549508404,-0.29999999999999716,25.0,-5.0,38.0,6.699999999999999,82.4,-0.5999999999999943,79.8,-2.5,49.6,-11.100000000000001,57.8,2.799999999999997,80.0,1.2000000000000028,68.2,0.4000000000000057,65.0,5.0,40.0,0.0,8.4,27.5,27.5,15.8,25.929,Burkina Faso,16.8,26.628,6.787,6.407177891540039,1585.011,3.1,2.0,374.3192858878,33.3
25.0,Burma,Burma,Asia-Pacific,161.0,38.0,46.90987193348242,0.3999999999999986,10.0,0.0,21.0,9.4,86.9,0.0,77.9,-11.299999999999997,28.7,0.3999999999999986,79.3,3.5999999999999943,66.1,1.2999999999999972,74.2,0.6000000000000085,15.0,0.0,10.0,0.0,2.9,20.0,30.0,3.8,27.153,Burma,64.932,112.972,7.5,6.234863598077545,1739.843,3.5,5.821,2621.0,42.659
26.0,Burundi,Burundi,Sub-Saharan Africa,132.0,27.0,53.74075677408223,2.3000000000000043,20.0,0.0,21.0,5.1,73.5,0.0,61.3,9.399999999999999,61.4,1.6000000000000014,68.1,4.999999999999993,69.8,1.5999999999999943,72.2,0.4000000000000057,60.0,0.0,30.0,0.0,6.4,35.0,35.0,14.1,35.9,Burundi,8.985,5.766,4.472,4.3062322740554215,641.712,8.5,8.838,6.8,31.728
27.0,Cambodia,Cambodia,Asia-Pacific,110.0,23.0,57.52824220577874,0.10000000000000142,25.0,-5.0,20.0,1.3000000000000007,90.5,-0.29999999999999716,87.5,-0.9000000000000057,29.2,-7.400000000000002,62.2,12.0,78.7,0.7999999999999972,72.2,1.2000000000000028,60.0,0.0,50.0,0.0,8.9,20.0,20.0,12.2,20.427,Cambodia,15.407,39.69,7.015,5.477424886278248,2576.205,0.3,2.953,1396.0,28.121
28.0,Cameroon,Cameroon,Sub-Saharan Africa,146.0,35.0,51.90973031967633,-0.7000000000000028,25.0,-5.0,25.0,3.1000000000000014,71.7,0.0,87.8,1.7999999999999972,41.6,-3.3999999999999986,47.8,-8.300000000000004,75.6,6.199999999999989,59.6,-1.6000000000000014,35.0,0.0,50.0,0.0,12.7,35.0,38.5,11.0,20.2,Cameroon,21.994,53.287,4.649,3.70315238550718,2422.789,4.0,2.05,571.9833333333,18.558
29.0,Canada,Canada,North America,6.0,1.0,79.05909245730176,-1.1000000000000085,90.0,0.0,81.0,-6.700000000000003,79.9,0.20000000000000284,48.3,1.0,89.0,-0.29999999999999716,76.1,-7.0,77.9,1.6000000000000085,88.4,0.10000000000000853,80.0,0.0,80.0,0.0,0.8,29.0,15.0,30.7,41.5,Canada,35.105,1526.079,2.009,1.3591835543637076,43471.726,7.1,0.959,62324.7232472325,89.119
30.0,Cabo Verde,CaboVerde,Sub-Saharan Africa,60.0,3.0,66.3672053952173,0.30000000000001137,75.0,5.0,58.0,3.1000000000000014,78.3,0.8999999999999915,67.9,-0.6999999999999886,61.8,-2.0,42.1,-5.899999999999999,81.0,1.9000000000000057,69.6,0.0,70.0,0.0,60.0,0.0,10.2,35.0,25.0,18.0,32.7,Cape Verde,0.5,2.17,0.492,1.117377494500582,4337.709,8.6,1.512,18.7126208145,94.996
31.0,Central African Republic,CentralAfricanRepublic,Sub-Saharan Africa,166.0,41.0,45.87417583832155,-0.8000000000000043,15.0,5.0,25.0,4.399999999999999,65.0,-0.09999999999999432,92.0,-0.5999999999999943,27.2,-6.699999999999999,37.5,-2.8999999999999986,69.6,-2.9000000000000057,52.4,0.6000000000000014,45.0,-5.0,30.0,0.0,16.3,50.0,30.0,9.8,16.344,Central African Republic,4.611,2.499,-36.047,-6.336076922854117,541.93,8.8,6.552,0.8,50.774
32.0,Chad,Chad,Sub-Saharan Africa,165.0,40.0,45.93777004985044,1.3999999999999986,20.0,0.0,19.0,3.0999999999999996,46.2,0.0,83.6,3.5999999999999943,27.1,2.200000000000003,47.7,4.400000000000006,75.6,5.799999999999997,55.2,0.0,45.0,-5.0,40.0,0.0,14.9,60.0,45.0,5.1,23.4,Chad,11.009,27.956,3.631,5.970987802907635,2539.483,8.6,0.221,538.4179418671,30.168
33.0,Chile,Chile,South and Central America / Caribbean,7.0,1.0,78.45803946396936,-0.20000000000000284,90.0,0.0,71.0,-1.2999999999999972,76.5,0.0,83.3,-0.5,69.3,0.0,67.0,-2.299999999999997,85.6,1.5,82.0,0.0,90.0,0.0,70.0,0.0,4.0,40.0,20.0,18.8,23.6,Chile,17.557,334.76,4.226,4.005833017131422,19067.251,5.9,1.792,20258.16188,12.18
34.0,China,China,Asia-Pacific,139.0,30.0,52.740986358413124,0.20000000000000284,20.0,0.0,40.0,5.0,69.7,-0.20000000000000284,81.5,-1.4000000000000057,52.1,2.3999999999999986,63.0,1.1000000000000014,74.2,0.9000000000000057,71.8,0.0,25.0,-5.0,30.0,0.0,4.1,45.0,25.0,19.4,24.836,China,1360.763,13395.396,7.671,8.851723380206211,9844.031,4.6,2.633,123911.0,22.397
35.0,Colombia,Colombia,South and Central America / Caribbean,28.0,2.0,71.68598532157426,1.0,50.0,0.0,36.0,2.799999999999997,80.3,-0.29999999999999716,76.0,1.0999999999999943,81.5,-3.700000000000003,81.7,1.2000000000000028,80.1,1.2999999999999972,81.2,2.4000000000000057,80.0,5.0,70.0,0.0,4.4,33.0,25.0,16.1,28.259,Colombia,47.151,527.565,4.265,4.137218779120477,11188.808,10.5,2.017,16771.7052116309,31.799
36.0,Comoros,Comoros,Sub-Saharan Africa,142.0,32.0,52.137087874553984,0.7000000000000028,30.0,0.0,28.0,5.899999999999999,64.5,0.0,78.8,-6.5,47.3,-2.1000000000000014,52.0,1.8999999999999986,77.9,3.4000000000000057,73.0,0.29999999999999716,40.0,5.0,30.0,0.0,6.0,30.0,50.0,12.3,26.6,Comoros,0.709,0.912,3.518,2.51168094152987,1287.169,7.9,2.3,13.9353986599,19.025
37.0,"Congo, Democratic Republic of the Congo",DemcoraticRepublicCongo,Sub-Saharan Africa,168.0,42.0,44.995091453100216,4.399999999999999,10.0,0.0,22.0,4.399999999999999,72.9,3.5,85.7,11.100000000000009,42.8,12.799999999999997,38.4,-0.10000000000000142,75.1,12.099999999999994,63.0,0.0,20.0,0.0,20.0,0.0,11.0,30.0,40.0,14.5,21.8,Democratic Republic of Congo,76.991,49.871,8.481,6.470214395194884,647.754,7.9,0.807,2098.249103,21.61
38.0,"Congo, Republic of",RepublicCongo,Sub-Saharan Africa,170.0,43.0,42.6977361475045,-1.0,10.0,0.0,22.0,1.3999999999999986,67.4,-0.09999999999999432,60.7,-18.89999999999999,36.8,1.6999999999999957,36.0,-11.0,71.6,-0.4000000000000057,62.4,6.799999999999997,30.0,10.0,30.0,0.0,11.3,45.0,34.0,8.7,36.192,Republic of Congo,4.182,20.036,4.522,5.570204193172601,4790.703,7.8,4.632,2038.296494211,30.821
39.0,Costa Rica,CostaRica,South and Central America / Caribbean,51.0,10.0,67.15766918415741,0.29999999999999716,50.0,0.0,53.0,2.1000000000000014,80.0,0.0,89.9,-0.09999999999999432,64.5,-0.4000000000000057,54.6,1.3000000000000043,75.8,-0.5,83.8,0.0,70.0,0.0,50.0,0.0,3.1,25.0,30.0,21.9,18.308,Costa Rica,4.756,61.558,3.497,3.3902003890444288,12942.093,7.7,5.232,2652.018,37.003
40.0,Côte d'Ivoire,CoteDivoire,Sub-Saharan Africa,103.0,14.0,58.488200264011745,0.7999999999999972,35.0,5.0,27.0,4.899999999999999,77.7,-1.3999999999999915,82.4,2.6000000000000085,65.4,10.300000000000004,46.0,-13.0,75.0,-5.599999999999994,71.4,0.0,55.0,5.0,50.0,0.0,6.8,36.0,25.0,17.6,24.221,Côte d'Ivoire,24.069,43.759,8.083,3.7365708940880094,1818.081,3.9,2.584,370.9915475217,43.194
